label,url,brand,name,skin_tone,skin_type,concern_1,concern_2,formulation,price,image
foundation,https://www.sephora.com/product/double-wear-stay-in-place-makeup-P378284?skuId=1778570,Estée Lauder,Double Wear Stay-in-Place Foundation,Extra Deep,Combination and Oily,,,Liquid,$52.00,https://www.sephora.com/productimages/sku/s1778570-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=2667772,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,Very Light,,,,Liquid,$57.00,https://www.sephora.com/productimages/sku/s2667772-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=2667855,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,Light,,,,Liquid,$57.00,https://www.sephora.com/productimages/sku/s2667855-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=2667962,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,Medium,,,,Liquid,$57.00,https://www.sephora.com/productimages/sku/s2667962-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=2668085,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,Medium Deep,,,,Liquid,$57.00,https://www.sephora.com/productimages/sku/s2668085-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=2668192,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,Deep,,,,Liquid,$57.00,https://www.sephora.com/productimages/sku/s2668192-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=2744613,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,Extra Deep,,,,Liquid,$57.00,https://www.sephora.com/productimages/sku/s2744613-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2638575,Gucci,24 Hour Full Coverage Luminous Matte Finish Foundation,Very Light,,,,Liquid,$69.00,https://www.sephora.com/productimages/sku/s2638575-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2638617,Gucci,24 Hour Full Coverage Luminous Matte Finish Foundation,Light,,,,Liquid,$69.00,https://www.sephora.com/productimages/sku/s2638617-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2638674,Gucci,24 Hour Full Coverage Luminous Matte Finish Foundation,Medium,,,,Liquid,$69.00,https://www.sephora.com/productimages/sku/s2638674-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666642,Gucci,24 Hour Full Coverage Luminous Matte Finish Foundation,Medium Deep,,,,Liquid,$69.00,https://sephora.com/productimages/sku/s2666642-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666667,Gucci,24 Hour Full Coverage Luminous Matte Finish Foundation,Deep,,,,Liquid,$69.00,https://www.sephora.com/productimages/sku/s2666667-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666766,Gucci,24 Hour Full Coverage Luminous Matte Finish Foundation,Extra Deep,,,,Liquid,$69.00,https://www.sephora.com/productimages/sku/s2666766-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925122,Fenty Beauty by Rihanna,Pro Filt’r Soft Matte Longwear Liquid Foundation,Very Light,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s1925122-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925197,Fenty Beauty by Rihanna,Pro Filt’r Soft Matte Longwear Liquid Foundation,Light,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s1925197-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925254,Fenty Beauty by Rihanna,Pro Filt’r Soft Matte Longwear Liquid Foundation,Medium,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s1925254-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2590057,Fenty Beauty by Rihanna,Pro Filt’r Soft Matte Longwear Liquid Foundation,Medium Deep,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2590057-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925411,Fenty Beauty by Rihanna,Pro Filt’r Soft Matte Longwear Liquid Foundation,Deep,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s1925411-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925502,Fenty Beauty by Rihanna,Pro Filt’r Soft Matte Longwear Liquid Foundation,Extra Deep,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s1925502-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/born-this-way-P397517?skuId=1960814,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,Very Light,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s1960814-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/born-this-way-P397517?skuId=1762616,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,Light,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s1762616-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/born-this-way-P397517?skuId=1711977,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,Medium,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s1711977-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/born-this-way-P397517?skuId=2084622,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,Medium Deep,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2084622-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/born-this-way-P397517?skuId=2084655,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,Deep,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2084655-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/born-this-way-P397517?skuId=2084697,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,Extra Deep,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2084697-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/make-up-for-ever-hd-skin-hydra-glow-skincare-foundation-with-hyaluronic-acid-P510064?skuId=2738342,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,Very Light,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2738342-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/make-up-for-ever-hd-skin-hydra-glow-skincare-foundation-with-hyaluronic-acid-P510064?skuId=2738383,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,Light,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2738383-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/make-up-for-ever-hd-skin-hydra-glow-skincare-foundation-with-hyaluronic-acid-P510064?skuId=2738433,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,Medium,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2738433-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/make-up-for-ever-hd-skin-hydra-glow-skincare-foundation-with-hyaluronic-acid-P510064?skuId=2738516,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,Medium Deep,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2738516-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/make-up-for-ever-hd-skin-hydra-glow-skincare-foundation-with-hyaluronic-acid-P510064?skuId=2738086,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,Deep,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2738086-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/make-up-for-ever-hd-skin-hydra-glow-skincare-foundation-with-hyaluronic-acid-P510064?skuId=2738144,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,Extra Deep,,,,Liquid,$47.00,https://www.sephora.com/productimages/sku/s2738144-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/saie-glowy-super-skin-lightweight-hydrobounce-serum-foundation-P504907?skuId=2637478,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,Very Light,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2637478-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/saie-glowy-super-skin-lightweight-hydrobounce-serum-foundation-P504907?skuId=2637411,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,Light,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2637411-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/saie-glowy-super-skin-lightweight-hydrobounce-serum-foundation-P504907?skuId=2637320,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,Medium,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2637320-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/saie-glowy-super-skin-lightweight-hydrobounce-serum-foundation-P504907?skuId=2637247,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,Medium Deep,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2637247-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/saie-glowy-super-skin-lightweight-hydrobounce-serum-foundation-P504907?skuId=2637205,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,Deep,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2637205-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/saie-glowy-super-skin-lightweight-hydrobounce-serum-foundation-P504907?skuId=2637734,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,Extra Deep,,,,Liquid,$40.00,https://www.sephora.com/productimages/sku/s2637734-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512416,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,Very Light,,,,Liquid,$42.00,https://www.sephora.com/productimages/sku/s2512416-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512366,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,Light,,,,Liquid,$42.00,https://www.sephora.com/productimages/sku/s2512366-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512283,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,Medium,,,,Liquid,$42.00,https://www.sephora.com/productimages/sku/s2512283-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512218,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,Medium Deep,,,,Liquid,$42.00,https://www.sephora.com/productimages/sku/s2512218-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512135,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,Deep,,,,Liquid,$42.00,https://www.sephora.com/productimages/sku/s2512135-main-zoom.jpg?imwidth=612
foundation,https://www.sephora.com/product/kosas-revealer-skin-improving-foundation-spf25-with-hyaluronic-acid-niacinamide-P481396?skuId=2512077,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,Extra Deep,,,,Liquid,$42.00,https://www.sephora.com/productimages/sku/s2512077-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/swipe-all-over-hydrating-serum-concealer-P507142?skuId=2697480&icid2=products%20grid:p507142:product,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,Very Light,,dark circles,redness,Liquid,$22.00,https://www.sephora.com/productimages/sku/s2697480-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/swipe-all-over-hydrating-serum-concealer-P507142?skuId=2697506&icid2=products%20grid:p507142:product,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,Light,,dark circles,redness,Liquid,$22.00,https://www.sephora.com/productimages/sku/s2697506-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/swipe-all-over-hydrating-serum-concealer-P507142?skuId=2697548&icid2=products%20grid:p507142:product,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,Medium,,dark circles,redness,Liquid,$22.00,https://www.sephora.com/productimages/sku/s2697548-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/swipe-all-over-hydrating-serum-concealer-P507142?skuId=2697597&icid2=products%20grid:p507142:product,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,Medium Deep,,dark circles,redness,Liquid,$22.00,https://www.sephora.com/productimages/sku/s2697597-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/swipe-all-over-hydrating-serum-concealer-P507142?skuId=2697621&icid2=products%20grid:p507142:product,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,Deep,,dark circles,redness,Liquid,$22.00,https://www.sephora.com/productimages/sku/s2697621-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/swipe-all-over-hydrating-serum-concealer-P507142?skuId=2697670&icid2=products%20grid:p507142:product,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,Extra Deep,,dark circles,redness,Liquid,$22.00,https://www.sephora.com/productimages/sku/s2697670-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/hourglass-vanish-airbrush-concealer-P454042?skuId=2302909,Hourglass,Vanish™ Airbrush Concealer,Very Light,"Normal, Dry, Combination, and Oily",dark circles,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2302909-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/hourglass-vanish-airbrush-concealer-P454042?skuId=2302933,Hourglass,Vanish™ Airbrush Concealer,Light,"Normal, Dry, Combination, and Oily",dark circles,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2302933-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/hourglass-vanish-airbrush-concealer-P454042?skuId=2302990,Hourglass,Vanish™ Airbrush Concealer,Medium,"Normal, Dry, Combination, and Oily",dark circles,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2302990-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/hourglass-vanish-airbrush-concealer-P454042?skuId=2303014,Hourglass,Vanish™ Airbrush Concealer,Medium Deep,"Normal, Dry, Combination, and Oily",dark circles,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2303014-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/hourglass-vanish-airbrush-concealer-P454042?skuId=2303071,Hourglass,Vanish™ Airbrush Concealer,Deep,"Normal, Dry, Combination, and Oily",dark circles,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2303071-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/hourglass-vanish-airbrush-concealer-P454042?skuId=2303113,Hourglass,Vanish™ Airbrush Concealer,Extra Deep,"Normal, Dry, Combination, and Oily",dark circles,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2303113-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products%20grid:p379951:product&skuId=2228468,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,Very Light,"Normal, Dry, Combination, and Oily",,,Cream,$32.00,https://www.sephora.com/productimages/sku/s2228468-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products%20grid:p379951:product&skuId=1607175,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,Light,"Normal, Dry, Combination, and Oily",,,Cream,$32.00,https://www.sephora.com/productimages/sku/s1607175-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products%20grid:p379951:product&skuId=1464999,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,Medium,"Normal, Dry, Combination, and Oily",,,Cream,$32.00,https://www.sephora.com/productimages/sku/s1464999-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products%20grid:p379951:product&skuId=2228435,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,Medium Deep,"Normal, Dry, Combination, and Oily",,,Cream,$32.00,https://www.sephora.com/productimages/sku/s2228435-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products%20grid:p379951:product&skuId=1464973,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,Deep,"Normal, Dry, Combination, and Oily",,,Cream,$32.00,https://www.sephora.com/productimages/sku/s1464973-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/double-wear-stay-in-place-flawless-wear-concealer-P379951?icid2=products%20grid:p379951:product&skuId=2228369,Estée Lauder,Double Wear Stay-In-Place Flawless Longwear Cream Concealer,Extra Deep,"Normal, Dry, Combination, and Oily",,,Cream,$32.00,https://www.sephora.com/productimages/sku/s2228369-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=1478353&icid2=products%20grid:p377873:product,NARS,Radiant Creamy Concealer,Very Light,,Acne/Blemishes,dark circles,Liquid,$15.00,https://www.sephora.com/productimages/sku/s1478353-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=2172310&icid2=products%20grid:p377873:product,NARS,Radiant Creamy Concealer,Light,,Acne/Blemishes,dark circles,Liquid,$15.00,https://www.sephora.com/productimages/sku/s2172310-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=1478387&icid2=products%20grid:p377873:product,NARS,Radiant Creamy Concealer,Medium,,Acne/Blemishes,dark circles,Liquid,$15.00,https://www.sephora.com/productimages/sku/s1478387-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=2172351&icid2=products%20grid:p377873:product,NARS,Radiant Creamy Concealer,Medium Deep,,Acne/Blemishes,dark circles,Liquid,$15.00,https://www.sephora.com/productimages/sku/s2172351-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=1847144&icid2=products%20grid:p377873:product,NARS,Radiant Creamy Concealer,Deep,,Acne/Blemishes,dark circles,Liquid,$15.00,https://www.sephora.com/productimages/sku/s1847144-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=1478445&icid2=products%20grid:p377873:product,NARS,Radiant Creamy Concealer,Extra Deep,,Acne/Blemishes,dark circles,Liquid,$15.00,https://www.sephora.com/productimages/sku/s1478445-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/kosas-revealer-concealer-P456151?skuId=2429454,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,Very Light,"Normal, Dry, Combination, and Oily",dryness,dark circles,Liquid,$30.00,https://www.sephora.com/productimages/sku/s2429454-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/kosas-revealer-concealer-P456151?skuId=2333722,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,Light,"Normal, Dry, Combination, and Oily",dryness,dark circles,Liquid,$30.00,https://www.sephora.com/productimages/sku/s2333722-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/kosas-revealer-concealer-P456151?skuId=2737377,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,Medium,"Normal, Dry, Combination, and Oily",dryness,dark circles,Liquid,$30.00,https://www.sephora.com/productimages/sku/s2737377-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/kosas-revealer-concealer-P456151?skuId=2737385,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,Medium Deep,"Normal, Dry, Combination, and Oily",dryness,dark circles,Liquid,$30.00,https://www.sephora.com/productimages/sku/s2737385-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/kosas-revealer-concealer-P456151?skuId=2737419,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,Deep,"Normal, Dry, Combination, and Oily",dryness,dark circles,Liquid,$30.00,https://www.sephora.com/productimages/sku/s2737419-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/kosas-revealer-concealer-P456151?skuId=2429561,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,Extra Deep,"Normal, Dry, Combination, and Oily",dryness,dark circles,Liquid,$30.00,https://www.sephora.com/productimages/sku/s2429561-main-zoom.jpg?imwidth=612
concealer,https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2222982,Too Faced,Born This Way Super Coverage Multi-Use Concealer,Very Light,,,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2222982-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2084382,Too Faced,Born This Way Super Coverage Multi-Use Concealer,Light,,,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2084382-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2084457,Too Faced,Born This Way Super Coverage Multi-Use Concealer,Medium,,,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2084457-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2084481,Too Faced,Born This Way Super Coverage Multi-Use Concealer,Medium Deep,,,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2084481-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2084523,Too Faced,Born This Way Super Coverage Multi-Use Concealer,Deep,,,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2084523-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2223121,Too Faced,Born This Way Super Coverage Multi-Use Concealer,Extra Deep,,,,Liquid,$36.00,https://www.sephora.com/productimages/sku/s2223121-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/triclone-skin-tech-hydrating-concealer-with-fermented-arnica-P507110?skuId=2696995,HAUS LABS BY LADY GAGA,Triclone Skin Tech Hydrating + De-puffing Concealer with Fermented Arnica,Very Light,,Acne/Blemishes,dark circles,Liquid,$32.00,https://www.sephora.com/productimages/sku/s2696995-main-zoom.jpg?imwidth=315
concealer,https://www.sephora.com/product/triclone-skin-tech-hydrating-concealer-with-fermented-arnica-P507110?skuId=2696961,HAUS LABS BY LADY GAGA,Triclone Skin Tech Hydrating + De-puffing Concealer with Fermented Arnica,Light,,Acne/Blemishes,dark circles,Liquid,$32.00,https://www.sephora.com/productimages/sku/s2696961-main-zoom.jpg?imwidth=315
